city_code,zip_code,latitude,longitude
st simon de bordes,17500,45.410789217,-0.451971926
st simon de pellouaille,17260,45.609446585,-0.675584845
st sixt,74800,46.041581258,6.322823002
st sixte,47220,44.128526779,0.783255836
st sixte,42130,45.772375553,3.974317951
st solve,19130,45.306077062,1.403338045
st sorlin d arves,73530,45.20159298,6.202196186
st sorlin de conac,17150,45.350072099,-0.714610689
st sorlin de morestel,38510,45.6330611,5.472950011
st sorlin de vienne,38200,45.473686716,4.9384034880000005
st sorlin en bugey,1150,45.88627813,5.376602824
st sorlin en valloire,26210,45.278001528,4.958508761
st sornin,16220,45.694664573,0.442788097
st sornin,3240,46.411355163,3.003356433
st sornin,17600,45.770476896,-0.975413658
st sornin la marche,87210,46.19051314,0.992236389
st sornin lavolps,19230,45.374221045,1.371138774
st sornin leulac,87290,46.196200294,1.29747658
st soulan,32220,43.508484319,0.860325875
st souplet,59360,50.052824437,3.515785769
st souplet sur py,51600,49.24563152,4.465094204
st soupplets,77165,49.036998402,2.802654488
st sozy,46200,44.881683696,1.550736013
st stail,88210,48.378495423,7.087632664
st suliac,35430,48.570531765,-1.967277437
st sulpice,73160,45.564739666,5.844416703
st sulpice,1340,46.320649871,5.041695744
st sulpice,70110,47.571978418,6.44967713
st sulpice,63760,45.646637206,2.620013311
st sulpice,46160,44.579104583,1.795224872
st sulpice,60430,49.348685968,2.122418647
st sulpice,58270,47.062646179,3.360067272
st sulpice d arnoult,17250,45.816386394,-0.827442942
st sulpice d excideuil,24800,45.395342932,1.017357805
st sulpice de cognac,16370,45.759152623,-0.408775215
st sulpice de faleyrens,33330,44.861439275,-0.187934881
st sulpice de favieres,91910,48.535680665,2.180494001
st sulpice de grimbouville,27210,49.375024854,0.449719865
st sulpice de guilleragues,33580,44.629564065,0.046998036
st sulpice de pommeray,41000,47.602779777,1.262243941
st sulpice de pommiers,33540,44.675893279,-0.113470856
st sulpice de roumagnac,24600,45.199621472,0.396112586
st sulpice de royan,17200,45.673387639,-1.006245044
st sulpice de ruffec,16460,45.937453004,0.319321236
st sulpice des landes,35390,47.776961884,-1.625721618
st sulpice des rivoires,38620,45.467549849,5.603962646
st sulpice en pareds,85410,46.612898699,-0.831611596
st sulpice et cameyrac,33450,44.900950062,-0.386108259
st sulpice la foret,35250,48.212407534,-1.575873462
st sulpice la pointe,81370,43.759273428,1.686578742
st sulpice lauriere,87370,46.05567135,1.477377422
st sulpice le dunois,23800,46.297908632,1.726181243
st sulpice le gueretois,23000,46.202273591,1.828257103
st sulpice les bois,19250,45.613752424,2.140816091
st sulpice les champs,23480,45.988632674,2.019503194
st sulpice les feuilles,87160,46.315785738,1.392331305
st sulpice sur leze,31410,43.324575868,1.340890201
st sulpice sur risle,61300,48.776076485,0.671752584
st supplet,54620,49.376350469,5.728997854
st sylvain,76460,49.848474158,0.65961008
st sylvain,19380,45.180608252,1.887734415
st sylvain,14190,49.053195903,-0.215100869
st sylvestre,74540,45.840153932,6.013523059
st sylvestre,7440,44.988208879,4.75021471
st sylvestre,87240,45.994521586,1.365303089
st sylvestre cappel,59114,50.776203864,2.550604158
st sylvestre de cormeilles,27260,49.247221938,0.421016971
st sylvestre pragoulin,63310,46.049202595,3.395354818
st sylvestre sur lot,47140,44.418269355,0.808641354
st symphorien,27500,49.310545877,0.455995152
st symphorien,35630,48.280269654,-1.803148709
st symphorien,79270,46.267475712,-0.479252117
st symphorien,33113,44.423027782,-0.539274833
st symphorien,72240,48.078312555,-0.140085515
st symphorien,18190,46.808060472,2.304475649
st symphorien d ancelles,71570,46.195810741,4.771818768
st symphorien d ozon,69360,45.642674213,4.869450066
st symphorien de lay,42470,45.943658309,4.217127599
st symphorien de mahun,7290,45.156350025,4.550005137
st symphorien de marmagne,71710,46.828543936,4.318519267
st symphorien de thenieres,12460,44.740255328,2.708925326
st symphorien des bois,71800,46.327218892,4.285967027
st symphorien des bruyeres,61300,48.786510643,0.558642097
st symphorien sous chomerac,7210,44.728515124,4.7062262740000005
st symphorien sur coise,69590,45.631130312,4.450122451
st symphorien sur saone,21170,47.091453506,5.316872612
st thegonnec loc eguiner,29410,48.502271639,-3.940488625
st thelo,22460,48.246378672,-2.840953157
st theodorit,30260,43.943578906,4.083810786
st theoffrey,38119,44.991029227,5.775780385
st thibaud de couz,73160,45.494286918,5.832623728
st thibault,21350,47.377669963,4.46607981
st thibault,10800,48.20069936,4.147082585
st thibault,60210,49.693740358,1.826756454
st thibault des vignes,77400,48.863892274,2.676422056
st thibery,34630,43.392455396,3.400710702
st thiebaud,39110,46.971606636,5.879766021
st thiebault,52150,48.200908255,5.577334186
st thierry,51220,49.297485976,3.97565808
st thois,29520,48.153395555,-3.906148338
st thomas,31470,43.514797061,1.088461156
st thomas,2820,49.501520514,3.81859004
st thomas de conac,17150,45.386363595,-0.718149306
st thomas de courceriers,53160,48.264297714,-0.265947
st thomas en argonne,51800,49.1911085,4.866048241
st thomas en royans,26190,45.049414845,5.291713916
st thomas la garde,42600,45.571403587,4.085389534
st thome,7220,44.502166825,4.619291995
st thonan,29800,48.47710363,-4.322689802
st thual,35190,48.335636892,-1.931787345
st thurial,35310,48.033491506,-1.940538722
st thuriau,56300,48.017181057,-2.943536857
st thurien,29380,47.956751438,-3.619964902
st tricat,62185,50.892937359,1.827827406
st trimoel,22510,48.393649561,-2.541287701
st trinit,84390,44.096394219,5.478685674
st trivier de courtes,1560,46.461440157,5.066523976
st trivier sur moignans,1990,46.061773631,4.900835837
st trojan,33710,45.089627441,-0.580876144
st trojan les bains,17370,45.832955903,-1.225294777
st tropez,83990,43.262398306,6.663587018
st tugdual,56540,48.096136779,-3.366970607
st ulphace,72320,48.156685042,0.8403763710000001
st ulrich,68210,47.591186333,7.112614439
st uniac,35360,48.166999305,-2.032799831
st urbain,85230,46.881683357,-2.016504802
st urbain,29800,48.397067074,-4.222058635
st urbain maconcourt,52300,48.396444289,5.19592582
st urcisse,81630,43.933613507,1.606573892
st urcisse,47270,44.164527041,0.8275143250000001
st urcize,15110,44.705608386,2.979525437
st usage,10360,48.099490635,4.634803598
st usage,21170,47.109187696,5.250172507
st usuge,71500,46.690241557,5.241677913
st utin,51290,48.553530179,4.474773681
st uze,26240,45.189842098,4.86704741
st vaast d equiqueville,76510,49.815270095,1.260714195
st vaast de longmont,60410,49.296748349,2.745105204
st vaast dieppedalle,76450,49.757657264,0.722739727
st vaast du val,76890,49.686363871,1.009638229
st vaast en auge,14640,49.290759606,0.002533082
st vaast en cambresis,59188,50.194282568,3.434834329
st vaast en chaussee,80310,49.971272751,2.203453877
st vaast la hougue,50550,49.599284984,-1.272014577
st vaast les mello,60660,49.276761622,2.399885796
st vaast sur seulles,14250,49.135673216,-0.6300826150000001
st vaize,17100,45.816318394,-0.6210790230000001
st valentin,36100,46.962173997,1.851951698
st valerien,85570,46.53469355,-0.944822172
st valerien,89150,48.181766858,3.099348349
st valery,60220,49.724997774,1.729135693
st valery en caux,76460,49.859704549,0.7071230930000001
st valery sur somme,80230,50.176103623,1.622628911
st vallerin,71390,46.684495175,4.669782583
st vallier,16480,45.287824628,-0.085371747
st vallier,71230,46.642752032,4.35989089
st vallier,88270,48.277482696,6.320541649
st vallier,26240,45.179418547,4.819707393
st vallier de thiey,6460,43.6968824,6.850884925
st vallier sur marne,52200,47.834508221,5.401800381
st varent,79330,46.892680214,-0.223114499
st vaury,23320,46.200320822,1.748838164
st venant,62350,50.622864182,2.525449562
st venerand,43580,44.875400168,3.675838989
st verain,58310,47.487113662,3.033920646
st veran,5350,44.684299835,6.890117189
st verand,69620,45.921964497,4.5196964390000005
st verand,38160,45.182803358,5.342644243
st verand,71570,46.253103768,4.72686006
st vert,43440,45.377192513,3.5416871
st viance,19240,45.210604767,1.464019902
st viatre,41210,47.5147775,1.933509162
st viaud,44320,47.247784992,-1.993006752
st victeur,72130,48.316484371,0.037101402
st victor,15150,45.009860219,2.288672136
st victor,24350,45.262774597,0.441949303
st victor,3410,46.388314616,2.609223634
st victor,7410,45.099408944,4.688022462
st victor d epine,27800,49.212126386,0.598951486
st victor de buthon,28240,48.408483022,0.979526345
st victor de cessieu,38110,45.539921987,5.383141399
st victor de chretienville,27300,49.063313131,0.513731791
st victor de malcap,30500,44.253670812,4.230423282
st victor de morestel,38510,45.702636253,5.498286392
st victor des oules,30700,44.042989287,4.484498441
st victor en marche,23000,46.118604478,1.798023267
st victor et melvieu,12400,44.051151697,2.810750717
st victor l abbaye,76890,49.664779875,1.123661203
st victor la coste,30290,44.055206704,4.641816189
st victor la riviere,63790,45.548720563,2.934522399
st victor malescours,43140,45.294426284,4.324888896
st victor montvianeix,63550,45.938210175,3.611517808
st victor rouzaud,9100,43.087736279,1.547879734
st victor sur arlanc,43500,45.336487226,3.77625205
st victor sur avre,27130,48.696144091,0.850755802
st victor sur ouche,21410,47.232528936,4.747286413
st victor sur rhins,42630,46.005555345,4.282674221
st victoret,13730,43.414001784,5.253281235
st victour,19200,45.465121584,2.385934421
st victurnien,87420,45.880666828,1.024828615
st vidal,43320,45.074589404,3.798594492
st vigor,27930,49.075108635,1.259842624
st vigor d ymonville,76430,49.472916185,0.352610869
st vigor des monts,50420,48.909472482,-1.056372676
st vigor le grand,14400,49.287945726,-0.676945821
st vincent,64800,43.160582601,-0.159781267
st vincent,63320,45.546978599,3.12578116
st vincent,43800,45.15230863,3.898426235
st vincent,31290,43.440046338,1.758259075
st vincent bragny,71430,46.525439063,4.126606421
st vincent cramesnil,76430,49.508793378,0.360628195
st vincent d autejac,82300,44.164422863,1.466123055
st vincent d olargues,34390,43.560176506,2.872962257
st vincent de barbeyrargues,34730,43.711019274,3.876393025
st vincent de barres,7210,44.657727177,4.707497122
st vincent de boisset,42120,46.008590931,4.116130553
st vincent de connezac,24190,45.165925487,0.392941741
st vincent de cosse,24220,44.838913816,1.109885937
st vincent de durfort,7360,44.791800751,4.637951236
st vincent de lamontjoie,47310,44.092999946,0.499902364
st vincent de mercuze,38660,45.374655602,5.959021548
st vincent de paul,33440,44.973918597,-0.481855884
st vincent de paul,40990,43.766527234,-1.001890826
st vincent de pertignas,33420,44.799123378,-0.111901182
st vincent de reins,69240,46.073885112,4.386654153
st vincent de salers,15380,45.207432151,2.539278378
st vincent de tyrosse,40230,43.659120112,-1.300298151
st vincent des bois,27950,49.060122113,1.393278843
st vincent des landes,44590,47.655778757,-1.504909952
st vincent des pres,72600,48.295592378,0.372889726
st vincent des pres,71250,46.475356865,4.555716768
st vincent du boulay,27230,49.100685327,0.488268218
st vincent du lorouer,72150,47.821064542,0.48158273
st vincent du pendit,46400,44.833776215,1.904679211
st vincent en bresse,71440,46.671061445,5.060376858
st vincent jalmoutiers,24410,45.184434039,0.193574222
st vincent la chatre,79500,46.213076965,-0.03654553
st vincent la commanderie,26300,44.931861489,5.129944443
st vincent le paluel,24200,44.883258508,1.274677798
st vincent lespinasse,82400,44.120376285,0.964661096
st vincent rive d olt,46140,44.448908166,1.313537766
st vincent sterlanges,85110,46.739633455,-1.083426694
st vincent sur graon,85540,46.503985177,-1.383609114
st vincent sur jabron,4200,44.170036154,5.7479091
st vincent sur jard,85520,46.429579027,-1.549001921
st vincent sur l isle,24420,45.241781408,0.899833611
st vincent sur oust,56350,47.702387659,-2.148390523
st vit,25410,47.185580658,5.82077343
st vital,73460,45.626597582,6.299934783
st vite,47500,44.467403356,0.93352394
st vitte,18360,46.539290657,2.529722112
st vitte sur briance,87380,45.625044208,1.538821712
st vivien,24230,44.893863419,0.103599149
st vivien,17220,46.0771614,-1.04896381
st vivien de blaye,33920,45.10429271,-0.508277612
st vivien de medoc,33590,45.465600164,-1.00098321
st vivien de monsegur,33580,44.616175347,0.11669847
st voir,3220,46.410070638,3.506479597
st vougay,29440,48.588844328,-4.146285158
st vrain,51340,48.696664295,4.821217433
st vrain,91770,48.537055954,2.323149476
st vran,22230,48.24330087,-2.4569515600000003
st vulbas,1150,45.822405324,5.270397867
st waast,59570,50.30120003,3.748612745
st witz,95470,49.085569333,2.5525088
st xandre,17138,46.212703657,-1.091148329
st yaguen,40400,43.902198173,-0.741992029
st yan,71600,46.407402736,4.057688963
st ybard,19140,45.449118605,1.518587088
st ybars,9210,43.242347625,1.398586831
st yon,91650,48.561147043,2.19200076
st yorre,3270,46.065828277,3.467510528
st yrieix la montagne,23460,45.875769543,2.003486284
st yrieix la perche,87500,45.524958393,1.204043504
st yrieix le dejalat,19300,45.455218575,1.970275147
st yrieix les bois,23150,46.093924268,1.957452931
st yrieix sous aixe,87700,45.850662779,1.064153622
st yrieix sur charente,16710,45.681712644,0.128377145
st ythaire,71460,46.567697022,4.603353129
st yvi,29140,47.959951178,-3.93884767
st yvoine,63500,45.575018004,3.225866969
st yzan de soudiac,33920,45.152132085,-0.405719334
st yzans de medoc,33340,45.329615145,-0.7931660810000001
st zacharie,83640,43.377720814,5.718253943
staffelfelden,68850,47.827212742,7.252717147
stains,93240,48.956644571,2.384861241
stainville,55500,48.642830299,5.178650734
staple,59190,50.75275059,2.448040029
stattmatten,67770,48.794572305,8.017398379
stazzona,20229,42.380164629,9.375561105
ste adresse,76310,49.510065018,0.078494103
ste agathe,63120,45.821333365,3.622395769
ste agathe d aliermont,76660,49.825257509,1.338462028
ste agathe en donzy,42510,45.836437092,4.306096538
ste agathe la bouteresse,42130,45.743834223,4.050626141
ste agnes,6500,43.804704332,7.46159515
ste agnes,39190,46.614706582,5.474621246
ste agnes,38190,45.210429892,5.960127493
ste anastasie,30190,43.931340032,4.342168151
ste anastasie sur issole,83136,43.333370774,6.124850912
ste anne,25270,46.950284689,5.984155982
ste anne,32430,43.745675423,0.968228448
ste anne,97227,14.436823811,-60.854940301
ste anne,41100,47.759116239,1.083457628
ste anne,97180,16.257422226,-61.387454538
ste anne d auray,56400,47.700406765,-2.952858221
ste anne st priest,87120,45.697729442,1.683538833
ste anne sur brivet,44160,47.451735269,-2.0190808
ste anne sur gervonde,38440,45.499806109,5.232569476
ste anne sur vilaine,35390,47.734161793,-1.805152664
ste aulde,77260,49.003231556,3.174576044
ste aurence cazaux,32300,43.37114577,0.428890925
ste austreberthe,76570,49.601891217,0.971854547
ste austreberthe,62140,50.358066636,2.043939351
ste barbe,88700,48.392701098,6.752263821
ste barbe,57640,49.163112586,6.318148814
ste bazeille,47180,44.530224264,0.103263886
ste beuve en riviere,76270,49.758565357,1.528045401
ste blandine,38110,45.545246107,5.435709313
ste brigitte,56480,48.177042049,-3.11040789
ste camelle,11410,43.270846568,1.784241947
ste catherine,69440,45.602939495,4.572609404
ste catherine,63580,45.45107167,3.477420271
ste catherine,62223,50.314117018,2.761658752
ste catherine de fierbois,37800,47.156763914,0.676320711
ste cecile,85110,46.731559519,-1.121600857
ste cecile,50800,48.833839873,-1.190482503
ste cecile,71250,46.385331271,4.633865165
ste cecile d andorge,30110,44.260866136,3.984114304
ste cecile du cayrou,81140,44.001898276,1.805106536
ste cecile les vignes,84290,44.235735946,4.889253722
ste ceronne les mortagne,61380,48.586691342,0.525650248
ste cerotte,72120,47.900632049,0.682482522
ste christie,32390,43.756926161,0.632006967
ste christie d armagnac,32370,43.794067253,-0.004966524
ste christine,63390,46.072371484,2.831174379
ste colombe,46120,44.720782632,2.012857739
ste colombe,76460,49.796288251,0.762631327
ste colombe,77650,48.53444674,3.259977613
ste colombe,35134,47.895370125,-1.457512661
ste colombe,25300,46.873285694,6.276197452
ste colombe,33350,44.879487685,-0.06297066
ste colombe,50390,49.415501351,-1.511312542
ste colombe,5700,44.289156685,5.668118003
ste colombe,89440,47.573181701,3.956329502
ste colombe,40700,43.680556298,-0.55676552
ste colombe,17210,45.282250601,-0.273632984
ste colombe,69560,45.525215447,4.858324018
ste colombe de duras,47120,44.69604836,0.119530222
ste colombe de la commanderie,66300,42.615035567,2.7399573740000003
ste colombe de villeneuve,47300,44.357192108,0.656923857
ste colombe des bois,58220,47.320917806,3.153157406
ste colombe en auxois,21350,47.42714172,4.461237538
ste colombe en bruilhois,47310,44.187025238,0.516032589
ste colombe la commanderie,27110,49.107530676,0.935501622
ste colombe pres vernon,27950,49.095070163,1.340367451
ste colombe sur gand,42540,45.867800515,4.282993776
ste colombe sur guette,11140,42.752767212,2.24890199
ste colombe sur l hers,11230,42.94661747,1.962692549
ste colombe sur seine,21400,47.860574953,4.528339217
ste colome,64260,43.109513642,-0.382621565
ste consorce,69280,45.774157005,4.692640545
ste croix,24440,44.732880898,0.828404938
ste croix,81150,43.970481256,2.072090128
ste croix,2820,49.480032612,3.7804123
ste croix,26150,44.771387561,5.287867133
ste croix,12260,44.414125303,1.968198617
ste croix,1120,45.896004701,5.049282497
ste croix a lauze,4110,43.904162192,5.616018077
ste croix aux mines,68160,48.2681398,7.207821626
ste croix de caderle,30460,44.067839935,3.87060695
ste croix de mareuil,24340,45.465649425,0.422826363
ste croix de quintillargues,34270,43.767967875,3.910846155
ste croix du mont,33410,44.597952438,-0.271915455
ste croix du verdon,4500,43.76430696,6.151769775
ste croix en bresse,71470,46.558825103,5.238126296
ste croix en jarez,42800,45.477305341,4.633926128
ste croix en plaine,68127,48.01066086,7.395464055
ste croix sur buchy,76750,49.563091095,1.341312666
ste croix sur mer,14480,49.316191183,-0.5108689590000001
ste croix vallee francaise,48110,44.186631549,3.741802789
ste croix volvestre,9230,43.119677472,1.171488909
ste dode,32170,43.416371321,0.364648955
ste eanne,79800,46.391993932,-0.134233264
ste engrace,64560,42.994445303,-0.839572148
ste eugenie de villeneuve,43230,45.141856043,3.630723211
ste eulalie,15140,45.124424769,2.380615877
ste eulalie,33560,44.90197763,-0.478551682
ste eulalie,48120,44.784796458,3.484715635
ste eulalie,7510,44.828694806,4.185956716
ste eulalie,11170,43.243217353,2.205409888
ste eulalie d ans,24640,45.249290335,1.021566933
ste eulalie d olt,12130,44.466248915,2.919141117
ste eulalie de cernon,12230,43.960516541,3.138478163
ste eulalie en born,40200,44.27805037,-1.214061193
ste eulalie en royans,26190,45.045058121,5.341809095
ste euphemie,1600,45.967185072,4.794836579
ste euphemie sur ouveze,26170,44.301023786,5.391450853
ste eusoye,60480,49.575108623,2.250419847
ste fauste,36100,46.85459664,1.87175049
ste fereole,19270,45.226959506,1.588653839
ste feyre,23000,46.157216545,1.913004303
ste feyre la montagne,23500,45.895512712,2.232435301
ste flaive des loups,85150,46.6112798,-1.580072551
ste florence,33350,44.817145917,-0.092159094
ste florine,43250,45.402444774,3.309102628
ste foi,9500,43.12569719,1.917748319
ste fortunade,19490,45.206976292,1.763538252
ste foy,71110,46.276769074,4.132267308
ste foy,76590,49.798578184,1.139633811
ste foy,40190,43.935028936,-0.326356738
ste foy,85150,46.532657634,-1.69205234
ste foy d aigrefeuille,31570,43.550709515,1.6034616540000002
ste foy de belves,24170,44.731037217,1.033102653
ste foy de longas,24510,44.928805856,0.756313027
ste foy de peyrolieres,31470,43.48094186,1.136957507
ste foy l argentiere,69610,45.70484746,4.471668945
ste foy la grande,33220,44.840900601,0.217744934
ste foy la longue,33490,44.61558503,-0.142499701
ste foy les lyon,69110,45.735880577,4.7935887610000005
ste foy st sulpice,42110,45.776695709,4.109252549
ste foy tarentaise,73640,45.584567772,6.941416356
ste gauburge ste colombe,61370,48.707560521,0.444101684
ste gemme,51700,49.14466703,3.663879341
ste gemme,17250,45.774999478,-0.892932075
ste gemme,36500,46.859615044,1.333171251
ste gemme,81190,44.088582429,2.196311257
ste gemme,32120,43.772802966,0.793694882
ste gemme,79330,46.900524298,-0.282192358
ste gemme,33580,44.618587255,0.073358979
ste gemme en sancerrois,18240,47.400528342,2.820374063
ste gemme la plaine,85400,46.473166445,-1.110869926
ste gemme martaillac,47250,44.368086369,0.161183547
ste gemme moronval,28500,48.735763121,1.412279033
ste gemmes le robert,53600,48.204396739,-0.372877815
ste gemmes sur loire,49130,47.428143436,-0.5759651760000001
ste genevieve,60730,49.289101322,2.197710294
ste genevieve,2340,49.72464288,4.073783258
ste genevieve,76440,49.658495912,1.422979529
ste genevieve,54700,48.870460314,6.136737397
ste genevieve,50760,49.6592889,-1.306933262
ste genevieve des bois,45230,47.811582053,2.79297208
ste genevieve des bois,91700,48.641188588,2.330441408
ste genevieve les gasny,27620,49.081907847,1.570691834
ste helene,56700,47.717419522,-3.18525192
ste helene,71390,46.757689844,4.634289907
ste helene,88700,48.291316955,6.659432016
ste helene,33480,44.972730315,-0.91378821
ste helene,48190,44.519523669,3.602736981
ste helene bondeville,76400,49.771104895,0.461222335
ste helene du lac,73800,45.479610409,6.054187614
ste helene sur isere,73460,45.602106536,6.326012576
ste hermine,85210,46.557239589,-1.072170221
ste honorine de ducy,14240,49.136812465,-0.785997288
ste honorine du fay,14210,49.069913366,-0.491048523
ste honorine la chardonne,61430,48.824778578,-0.476613818
ste honorine la guillaume,61210,48.777606877,-0.381744732
ste jalle,26110,44.333583826,5.278109161
ste jamme sur sarthe,72380,48.138505087,0.158034817
ste julie,1150,45.881929237,5.284256844
ste juliette,82110,44.29275047,1.165118249
ste juliette sur viaur,12120,44.218819416,2.501142354
ste leocadie,66800,42.433770204,2.009612336
ste lheurine,17520,45.522379472,-0.35728548
ste livrade,31530,43.648726948,1.112151208
ste livrade sur lot,47110,44.40594896,0.600329442
ste lizaigne,36260,47.011024653,1.995573057
ste luce,38970,44.850306222,5.90669544
ste luce,97228,14.485666828,-60.944174016
ste luce sur loire,44980,47.253530109,-1.472778353
ste lucie de tallano,20112,41.668136095,9.06113618
ste magnance,89420,47.452617435,4.084878238
ste marguerite,43230,45.210089741,3.582327621
ste marguerite,88100,48.267521796,6.972229421
ste marguerite d elle,14330,49.215391468,-0.98681552
ste marguerite de carrouges,61320,48.593446379,-0.151613617
ste marguerite lafigere,7140,44.484727409,3.998022927
ste marguerite sur duclair,76480,49.512152353,0.821506073
ste marguerite sur mer,76119,49.906594914,0.955937543
ste marie,97438,-20.946751887,55.530655328
ste marie,58330,47.112378006,3.447454001
ste marie,97230,14.769111542,-61.017652933
ste marie,35600,47.693519577,-2.013587106
ste marie,8400,49.371588958,4.671258267
ste marie,65370,42.969452219,0.627706094
ste marie,25113,47.501805036,6.694864462
ste marie,32200,43.672087904,0.8671909390000001
ste marie,15230,44.892519637,2.882930595
ste marie a py,51600,49.239500771,4.507931687
ste marie au bosc,76280,49.665211019,0.204327251
ste marie aux chenes,57255,49.191319775,6.006981131
ste marie aux mines,68160,48.228748164,7.169123034
ste marie cappel,59670,50.780201277,2.515824542
ste marie d alloix,38660,45.38395486,5.9755147740000005
ste marie d alvey,73240,45.594361952,5.715074672
ste marie d attez,27160,48.802987584,0.969789548
ste marie de cuines,73130,45.319214981,6.293926867
ste marie de gosse,40390,43.552081155,-1.23209285
ste marie de re,17740,46.156470097,-1.321595325
ste marie de vatimesnil,27150,49.271729834,1.580921507
ste marie de vaux,87420,45.862877751,1.040740719
ste marie des champs,76190,49.626023865,0.781131568
ste marie du bois,53110,48.469378052,-0.482833841
ste marie du lac nuisement,51290,48.600628727,4.761382663
ste marie du mont,50480,49.395261718,-1.203347013
ste marie du mont,38660,45.406643359,5.929993908
ste marie en chanois,70310,47.838476395,6.520172089
ste marie en chaux,70300,47.796161552,6.301252647
ste marie kerque,62370,50.892421419,2.151622143
ste marie la blanche,21200,46.974042264,4.891800839
ste marie la mer,66470,42.726082661,3.016872983
ste marie la robert,61320,48.626336459,-0.143615906
ste marie lapanouze,19160,45.433187028,2.345144638
ste marie outre l eau,14380,48.92987362,-1.021523846
ste marie sur ouche,21410,47.288487386,4.803540865
ste marthe,27190,48.957015417,0.88096891
ste marthe,47430,44.416066934,0.148834509
ste maure,10150,48.356891506,4.071939437
ste maure de peyriac,47170,44.010005028,0.154402422
ste maure de touraine,37800,47.115108883,0.6378271360000001
ste maxime,83120,43.35649617,6.611646935
ste meme,17770,45.879929339,-0.45616316
ste menehould,51800,49.087002159,4.942725137
ste mere,32700,44.002126812,0.683389647
ste mere eglise,50480,49.41611851,-1.303124067
ste mesme,78730,48.535810688,1.941191495
ste mondane,24370,44.835830005,1.346615536
ste montaine,18700,47.501499254,2.321586651
ste nathalene,24200,44.913650431,1.281589775
ste neomaye,79260,46.361493958,-0.263134299
ste olive,1330,46.014041877,4.936006075
ste opportune,61100,48.736406563,-0.41073078
ste opportune du bosc,27110,49.168185935,0.840541325
ste opportune la mare,27680,49.424410094,0.534814675
ste orse,24210,45.204972959,1.0726395
ste ouenne,79220,46.439229046,-0.452644957
ste pallaye,89460,47.65357578,3.679977435
ste paule,69620,45.971559451,4.562553988
ste pazanne,44680,47.084516887,-1.817833794
ste pexine,85320,46.560030633,-1.124161888
ste pole,54540,48.505781782,6.830399584
ste preuve,2350,49.617326349,3.910023929
ste radegonde,33350,44.803228858,0.023563617
ste radegonde,86300,46.618291383,0.699817627
ste radegonde,71320,46.693931705,4.079273247
ste radegonde,32500,43.841527375,0.5857113700000001
ste radegonde,12850,44.331104561,2.632862871
ste radegonde,24560,44.684747696,0.67776301
ste radegonde,17250,45.849196074,-0.87216768
ste radegonde des noyers,85450,46.369862528,-1.066372327
ste ramee,17240,45.419417846,-0.6632178320000001
ste reine,73630,45.60746978,6.143181549
ste reine,70700,47.500413371,5.775483787
ste reine de bretagne,44160,47.443885649,-2.180868471
ste rose,97115,16.293739878,-61.710631354
ste rose,97439,-21.192230578,55.754535198
ste ruffine,57130,49.106512716,6.096353202
ste sabine,21320,47.187339843,4.621206885
ste sabine sur longeve,72380,48.135583348,0.089486473
ste savine,10300,48.296437888,4.023495933
ste scolasse sur sarthe,61170,48.581162015,0.384343948
ste segree,80290,49.760854805,1.914080482
ste seve,29600,48.560269207,-3.889132251
ste severe,16200,45.764316009,-0.25066162
ste severe sur indre,36160,46.504295284,2.068057227
ste sigolene,43600,45.246988458,4.228632199
ste solange,18220,47.142252465,2.550905471
ste soline,79120,46.25177183,0.048467237
ste souline,16480,45.377763653,-0.021246675
ste soulle,17220,46.192897894,-1.016326218
ste suzanne,25630,47.507926205,6.767676273
ste suzanne,9130,43.205632634,1.378413626
ste suzanne,97441,-20.945801093,55.593086604
ste suzanne et chammes,53270,48.089022081,-0.368851605
ste suzanne sur vire,50750,49.072888418,-1.056980013
ste terre,33350,44.833640486,-0.121176238
ste therence,3420,46.243147615,2.573218801
ste thorette,18500,47.077858385,2.206744437
ste trephine,22480,48.265763057,-3.169670965
ste trie,24160,45.293019794,1.212299408
ste tulle,4220,43.783249852,5.773048992
ste valiere,11120,43.274550297,2.845219841
ste vaubourg,8130,49.459486259,4.592278617
ste verge,79100,47.013088027,-0.227725304
ste vertu,89310,47.739909023,3.910710107
steenbecque,59189,50.677702448,2.488245551
steene,59380,50.953443569,2.371741461
steenvoorde,59114,50.821494621,2.585458854
steenwerck,59181,50.686870767,2.769484425
steige,67220,48.362897904,7.229935539
steinbach,68700,47.822328396,7.139452227
steinbourg,67790,48.764270779,7.413753348
steinbrunn le bas,68440,47.676357302,7.363817365
steinbrunn le haut,68440,47.659899766,7.341252061
steinseltz,67160,49.005254175,7.929149586
steinsoultz,68640,47.558232823,7.346071214
stenay,55700,49.500232488,5.198066327
sternenberg,68780,47.694730274,7.091183115
stetten,68510,47.62384372,7.419025019
stigny,89160,47.779592189,4.238338901
still,67190,48.567076043,7.366008203
stiring wendel,57350,49.20213114,6.932067727
stonne,8390,49.549378922,4.922633585
storckensohn,68470,47.864638853,6.943121061
stosswihr,68140,48.054990224,7.060533347
stotzheim,67140,48.375416384,7.507182164
strasbourg,67200,48.571265,7.767760376
strazeele,59270,50.723981187,2.619668938
strenquels,46110,44.974668693,1.636330428
strueth,68580,47.575756197,7.115993091
struth,67290,48.895314764,7.268592247
stuckange,57970,49.324478492,6.231724899
stundwiller,67250,48.925026351,7.997083876
sturzelbronn,57230,49.053406012,7.593584895
